"L1","L2","L3","L4a","L4b","L5","impact_category","q025","q25","q50","q75","q975"
1,0,0,0,0,1,"resource use/land/m2*yr",3153569885292.16,3210154015625.66,3242047416160.19,3286221089201.84,3325398298775.73
1,0,0,0,0,1,"resource use/mine/kg",124939326929.304,129403609395.376,131412490136.659,133429776646.585,137646691652.176
1,0,0,0,0,1,"resource use/nren/mj",8406972300574.05,8746003700667.92,8945016388687.21,9116766084210.97,9427577981280.27
1,0,0,0,0,1,"resource use/ren/mj",1407582588792.49,1441747674180,1455525102519.87,1473708512948.8,1506774276408.38
1,0,0,0,0,1,"resource use/watr/m3",116666760076.866,119104002801.64,119639557738.679,120552325359.846,122546556085.931
1,0,0,0,1,0,"chemical releases/haps/kg",154551680.228667,158557635.067814,160613455.653838,163482520.890863,168379605.7637
1,0,0,0,1,0,"chemical releases/metl/kg",1363177.29523749,1404032.29714822,1430797.83407651,1456802.47961504,1493219.2176502
1,0,0,0,1,0,"chemical releases/pest/kg",80711368.7410503,80931621.1240637,81066380.2597961,81216354.5279078,81481895.659312
1,0,0,0,1,0,"economic & social/jobs/jobs",25301691.5144169,25897738.5367392,26284883.352596,26641603.7813297,27082312.5920913
1,0,0,0,1,0,"economic & social/vadd/$",1697454347249.71,1761860663404.41,1792691561760.73,1831672236424.65,1902729694475.6
1,0,0,0,1,0,"impact potential/acid/kg so2 eq",6297500509.76392,6355335281.00951,6384652999.72646,6414013499.7084,6480655477.73425
1,0,0,0,1,0,"impact potential/etox/ctue",2540263100181.1,2547087657436.16,2551142039537.36,2556418993490.17,2566186742054.04
1,0,0,0,1,0,"impact potential/eutr/kg n eq",2867271076.14511,2887503279.40371,2902785067.61516,2910767175.08228,2939246729.87981
1,0,0,0,1,0,"impact potential/gcc/kg co2 eq",1050205159767.07,1064813805660.49,1072877043931.7,1081860976271.81,1098518037318.76
1,0,0,0,1,0,"impact potential/hc/ctuh",182.1730400679,186.835809057885,189.167496271318,191.525107856526,196.627914497737
1,0,0,0,1,0,"impact potential/hnc/ctuh",965.096578876906,989.549963657869,1003.09670031949,1013.49440368351,1039.70955297698
1,0,0,0,1,0,"impact potential/hrsp/kg pm2.5 eq",1238710475.80832,1246115686.32268,1250565363.19996,1253985776.58909,1266118442.12427
1,0,0,0,1,0,"impact potential/htox/ctuh",1147.30256585181,1176.35181369715,1192.72900922708,1205.34825130064,1236.40465424875
1,0,0,0,1,0,"impact potential/ozon/kg cfc11 eq",341677.783749543,344810.050627728,346087.037078024,347648.235620712,351197.259786409
1,0,0,0,1,0,"impact potential/smog/kg o3 eq",41673174519.1254,42789843115.6513,43271597017.16,43813406856.7596,45281254461.6648
1,0,0,0,1,0,"resource use/enrg/mj",10171229328555.9,10545922133698.1,10724367672354.6,10944148599042.8,11252127641004.3
1,0,0,0,1,0,"resource use/land/m2*yr",3404178248125.82,3425884365944.07,3442570855592.33,3452969816977.01,3479300555828.82
1,0,0,0,1,0,"resource use/mine/kg",131347325150.92,135605505539.865,137460241121.728,139695022095.051,143429764945.598
1,0,0,0,1,0,"resource use/nren/mj",8714856742557.5,9056134956635.72,9222937264927.6,9421004817626.73,9713092646222.78
1,0,0,0,1,0,"resource use/ren/mj",1461255494057.87,1488172178619.2,1500895754702.86,1521431418958.08,1551462589435.63
1,0,0,0,1,0,"resource use/watr/m3",127967591814.303,128827118377.41,129349781020.434,129950403678.594,131593265887.005
1,0,0,0,1,1,"chemical releases/haps/kg",147132809.811628,152055375.136068,154448674.743594,156692336.620466,162657854.687616
1,0,0,0,1,1,"chemical releases/metl/kg",1242098.98562887,1290417.5820042,1318800.80644572,1340155.0197765,1392485.57046268
1,0,0,0,1,1,"chemical releases/pest/kg",69137538.1642584,70810882.7950099,71661769.6838278,72337245.5537897,73875594.5236294
1,0,0,0,1,1,"economic & social/jobs/jobs",24667530.1242254,25359488.5455565,25655532.9480341,26005197.9803981,26457187.8714842
1,0,0,0,1,1,"economic & social/vadd/$",1648969114546.8,1715085521240.79,1743197895347,1777497979127.29,1854554636264.33
1,0,0,0,1,1,"impact potential/acid/kg so2 eq",5911530303.30728,6011442492.7715,6048564253.29109,6095787281.32358,6184006905.72352
1,0,0,0,1,1,"impact potential/etox/ctue",2183127299119.49,2235540863057.43,2257716243842.2,2279053514888.59,2330747132038.69
1,0,0,0,1,1,"impact potential/eutr/kg n eq",2653196941.28388,2695195242.90185,2713629016.36239,2733833114.53748,2773814274.83002
1,0,0,0,1,1,"impact potential/gcc/kg co2 eq",997650701006.273,1019969723771.78,1027533298332.96,1034754855614.73,1054751586503.52
1,0,0,0,1,1,"impact potential/hc/ctuh",173.224224265037,178.701773348397,180.626988772438,182.923011906763,188.140184081002
1,0,0,0,1,1,"impact potential/hnc/ctuh",898.819205540734,929.556501094785,938.592744238731,948.202643822464,979.754674892933
1,0,0,0,1,1,"impact potential/hrsp/kg pm2.5 eq",1147322004.39869,1165368015.73515,1172219849.12973,1179848270.89923,1198232499.46052
1,0,0,0,1,1,"impact potential/htox/ctuh",1072.40542885809,1108.49631408757,1119.47702833721,1130.81694823225,1167.74983388491
1,0,0,0,1,1,"impact potential/ozon/kg cfc11 eq",290327.555603671,297964.064463914,302742.723971621,307496.795653433,317807.181941117
1,0,0,0,1,1,"impact potential/smog/kg o3 eq",39727160927.3495,40885900820.2403,41396861501.0048,41921814369.2747,43141084975.0693
1,0,0,0,1,1,"resource use/enrg/mj",9800405876391.96,10178447974017,10373171155005,10566006485862.5,10926216796688.2
1,0,0,0,1,1,"resource use/land/m2*yr",3152501773603.32,3209116644759.94,3240693525724.96,3285171629746.61,3324029973360.58
1,0,0,0,1,1,"resource use/mine/kg",124849254591.937,129282887126.106,131271055531.457,133178300395.631,137440743630.86
1,0,0,0,1,1,"resource use/nren/mj",8400224558452.12,8737490049456.96,8928023969649.12,9098342833571.94,9414697393642.57
1,0,0,0,1,1,"resource use/ren/mj",1406405346532.88,1440416311759.77,1453983097671.7,1472173820626.12,1504909870994.93
1,0,0,0,1,1,"resource use/watr/m3",116635526174.502,119049627845.059,119593552051.67,120523084902.781,122485074869.987
1,0,0,1,0,0,"chemical releases/haps/kg",144353528.090302,148799412.904082,150800835.836054,153672640.326493,158658185.924131
1,0,0,1,0,0,"chemical releases/metl/kg",1315807.37893712,1355567.22976452,1383459.35918013,1407788.39807844,1449112.89871896
1,0,0,1,0,0,"chemical releases/pest/kg",79737916.9402203,79975214.4044101,80104559.3159699,80313055.5496857,80612972.6521212
1,0,0,1,0,0,"economic & social/jobs/jobs",23502006.4257032,24219109.6796601,24590333.4610935,24940439.8216156,25411284.0485052
1,0,0,1,0,0,"economic & social/vadd/$",1587951465741.85,1649811214357.77,1680802801008.87,1717537175232.53,1794602948318.6
1,0,0,1,0,0,"impact potential/acid/kg so2 eq",6059287525.35005,6116720435.52907,6156286252.2223,6187153900.51562,6251011086.76139
1,0,0,1,0,0,"impact potential/etox/ctue",2506932506277.27,2514462024277.56,2519072318010.39,2525482043878.92,2534760554685.41
1,0,0,1,0,0,"impact potential/eutr/kg n eq",2778441784.15641,2800992652.09149,2818796819.72444,2831150695.21281,2859112446.89081
1,0,0,1,0,0,"impact potential/gcc/kg co2 eq",984899264701.354,1001663396685.75,1011010561535.72,1021912690577.91,1038950855007.21
1,0,0,1,0,0,"impact potential/hc/ctuh",173.294561049638,177.712925413249,180.125789925676,182.585878695134,187.796742240144
1,0,0,1,0,0,"impact potential/hnc/ctuh",923.025650041474,946.577461525906,960.214836607164,971.27064229132,998.134796737968
1,0,0,1,0,0,"impact potential/hrsp/kg pm2.5 eq",1194651065.90014,1202565098.83342,1209053227.70386,1214315379.61474,1227207143.54211
1,0,0,1,0,0,"impact potential/htox/ctuh",1096.33653751576,1124.37241667087,1140.43870251896,1153.98226013284,1186.01508258894
1,0,0,1,0,0,"impact potential/ozon/kg cfc11 eq",334504.809851433,337209.874427898,338611.039715335,340258.850089716,344239.840660897
1,0,0,1,0,0,"impact potential/smog/kg o3 eq",39283137655.1539,40411993535.5322,40918574848.2845,41681844492.8548,42962971547.8651
1,0,0,1,0,0,"resource use/enrg/mj",9368965732620.76,9706323439574.53,9915473574440.18,10116289044531,10507732468972.5
1,0,0,1,0,0,"resource use/land/m2*yr",3325665867925.26,3351921191443.19,3368967298194.5,3380246508623.38,3409547166590.55
1,0,0,1,0,0,"resource use/mine/kg",123682777965.405,127583288482.582,129636466673.592,131867526643.899,136290381384.241
1,0,0,1,0,0,"resource use/nren/mj",8052079464444.59,8357633260758.35,8545700019709.99,8733017651965.36,9087297059082.26
1,0,0,1,0,0,"resource use/ren/mj",1314623158483.05,1345083653021.21,1365975838701.22,1387548355723.27,1421005009435.39
1,0,0,1,0,0,"resource use/watr/m3",122908450226.552,124066237089.352,124731114482.278,125475622502.672,127052729401.912
1,0,0,1,0,1,"chemical releases/haps/kg",136857517.885442,142217199.131013,144272128.709111,147216177.474482,152952195.476073
1,0,0,1,0,1,"chemical releases/metl/kg",1195736.73026645,1241100.4099461,1269791.60227638,1292537.62859566,1346982.28255811
1,0,0,1,0,1,"chemical releases/pest/kg",68200956.5212232,69861876.4259681,70688664.3053997,71409924.7348655,73000267.3720079
1,0,0,1,0,1,"economic & social/jobs/jobs",22877313.4772361,23665598.2975622,23993637.0529891,24323745.3543789,24832356.2915636
1,0,0,1,0,1,"economic & social/vadd/$",1534745417481.68,1599607300573.8,1632268075912.98,1665663113444.68,1747052101234.56
1,0,0,1,0,1,"impact potential/acid/kg so2 eq",5675232434.46898,5773542612.88944,5816198149.33823,5866517993.29938,5949271287.34659
1,0,0,1,0,1,"impact potential/etox/ctue",2151381664529.03,2204013867249.39,2227256293138.75,2250083453605.44,2298779200585.72
1,0,0,1,0,1,"impact potential/eutr/kg n eq",2567405040.42426,2606563279.75551,2628765756.79262,2652522147.20197,2688962308.76562
1,0,0,1,0,1,"impact potential/gcc/kg co2 eq",935837982485.82,956405257898.005,964947541120.639,976465260022.818,997032775209.631
1,0,0,1,0,1,"impact potential/hc/ctuh",163.829684641719,169.404534499322,171.320357943111,173.717584009048,178.963655065798
1,0,0,1,0,1,"impact potential/hnc/ctuh",856.439108156351,885.728280058024,894.908796839597,907.282194277298,935.545463205551
1,0,0,1,0,1,"impact potential/hrsp/kg pm2.5 eq",1105038628.19134,1121426401.75057,1130740867.71139,1139001657.66189,1156210674.07722
1,0,0,1,0,1,"impact potential/htox/ctuh",1020.43470225787,1055.32567664125,1066.4174407612,1080.25354701086,1114.68174268033
1,0,0,1,0,1,"impact potential/ozon/kg cfc11 eq",282763.486087857,290767.435046714,295365.060111417,300511.660715335,310130.951156858
1,0,0,1,0,1,"impact potential/smog/kg o3 eq",37286068157.8237,38490892829.2285,39040521028.7006,39664595796.4313,40837984070.803
1,0,0,1,0,1,"resource use/enrg/mj",8953705059761.33,9340910375277.42,9562567480386.36,9765997007435.54,10188858614283.7
1,0,0,1,0,1,"resource use/land/m2*yr",3076026424758.22,3131196368237.37,3170007421890.63,3211687434522.81,3252545457377.83
1,0,0,1,0,1,"resource use/mine/kg",116977118564.118,121191086206.872,123389563088.714,125407228592.557,130307771672.377
1,0,0,1,0,1,"resource use/nren/mj",7690112205556.3,8024514216286.61,8257131347549.97,8423994387537.48,8804356109484.57
1,0,0,1,0,1,"resource use/ren/mj",1266589878103.9,1298425117783.45,1318066438782.72,1338483008745.23,1376414109101.68
1,0,0,1,0,1,"resource use/watr/m3",111594520236.307,114325683678.158,114964310267.614,115970805326.956,118168909455.681
1,0,0,1,1,0,"chemical releases/haps/kg",144260677.97704,148678066.489251,150666300.237655,153541103.671899,158513442.958106
1,0,0,1,1,0,"chemical releases/metl/kg",1315348.16807012,1354990.14027397,1382857.79574776,1406930.42653471,1448341.29582442
1,0,0,1,1,0,"chemical releases/pest/kg",79729917.0587815,79967260.8060961,80091617.0353999,80302831.9537305,80600814.0968656
1,0,0,1,1,0,"economic & social/jobs/jobs",23477046.2519824,24186289.6488608,24553365.9699999,24901960.3086588,25383505.5481179
1,0,0,1,1,0,"economic & social/vadd/$",1586695570502.59,1648143483966.83,1679357939895.46,1715838864261.03,1792318824143.07
1,0,0,1,1,0,"impact potential/acid/kg so2 eq",6057243343.44497,6114468027.22469,6153808128.10477,6184364948.50202,6247385999.67198
1,0,0,1,1,0,"impact potential/etox/ctue",2506658975863.59,2514219159129.5,2518832705380.73,2525147132896.1,2534226224634.1
1,0,0,1,1,0,"impact potential/eutr/kg n eq",2777398628.64408,2799679792.90784,2817063850.76579,2829731189.88013,2857987835.28044
1,0,0,1,1,0,"impact potential/gcc/kg co2 eq",984412846543.513,1001116889033.52,1010230144478.8,1021012900423.19,1038077241390.65
1,0,0,1,1,0,"impact potential/hc/ctuh",173.218596668409,177.572770404898,179.992673292435,182.448775949552,187.620274559819
1,0,0,1,1,0,"impact potential/hnc/ctuh",922.579243157377,945.980615847867,959.246500679792,970.252918157812,997.132103442432
1,0,0,1,1,0,"impact potential/hrsp/kg pm2.5 eq",1194329674.7795,1202137749.69586,1208605583.77344,1213925887.0813,1226780488.14108
1,0,0,1,1,0,"impact potential/htox/ctuh",1095.81401473793,1123.53443924615,1138.96673405797,1152.99344962874,1184.84406414258
1,0,0,1,1,0,"impact potential/ozon/kg cfc11 eq",334421.18544853,337059.093421297,338479.651465316,340089.016673115,344085.80413216
1,0,0,1,1,0,"impact potential/smog/kg o3 eq",39260684192.0683,40390094138.9002,40884008791.161,41641868629.625,42925739457.1066
1,0,0,1,1,0,"resource use/enrg/mj",9361400952507.89,9694299628292.26,9896942210232.65,10097985986025.8,10489032302452.1
1,0,0,1,1,0,"resource use/land/m2*yr",3324425369594.56,3350884620821.85,3367796748015.89,3379250099414.18,3407699911978.59
1,0,0,1,1,0,"resource use/mine/kg",123594700691.432,127444926547.715,129471372303.238,131604824091.023,136078560243.075
1,0,0,1,1,0,"resource use/nren/mj",8045074889616.1,8347763186706.45,8533430125701.99,8719665993133.16,9070110059655.64
1,0,0,1,1,0,"resource use/ren/mj",1313783014658.51,1343554937936.41,1364505140176.29,1385919749073.9,1419477707959.08
1,0,0,1,1,0,"resource use/watr/m3",122861695264.359,124024787698.337,124698926215.369,125437197067.184,127003713868.591
1,0,0,1,1,1,"chemical releases/haps/kg",136771962.699921,142087577.911334,144155249.308946,147111148.738702,152710199.318645
1,0,0,1,1,1,"chemical releases/metl/kg",1195061.03851985,1240477.66733309,1269016.76591656,1291616.28671263,1346156.34542517
1,0,0,1,1,1,"chemical releases/pest/kg",68192279.1902088,69854524.5797254,70677437.3944488,71402026.45233,72990865.647332
1,0,0,1,1,1,"economic & social/jobs/jobs",22847412.1690673,23623323.5340128,23951127.166769,24286716.4446714,24804579.8787272
1,0,0,1,1,1,"economic & social/vadd/$",1533449890917.74,1598183753598.87,1630763328871.85,1663997576036.76,1745003779531.25
1,0,0,1,1,1,"impact potential/acid/kg so2 eq",5673322258.62108,5771145951.25294,5812899695.37769,5863494751.55914,5945550003.59707
1,0,0,1,1,1,"impact potential/etox/ctue",2151108699453.36,2203722804207.73,2226900046757.71,2249868153695.06,2298387075739.67
1,0,0,1,1,1,"impact potential/eutr/kg n eq",2566150249.86238,2605698290.35597,2627859823.88905,2650915235.94825,2687396340.80919
1,0,0,1,1,1,"impact potential/gcc/kg co2 eq",935382657849.339,955601517785.15,964443484301.366,975791875593.481,996231676082.467
1,0,0,1,1,1,"impact potential/hc/ctuh",163.752714943465,169.266808725472,171.214799772396,173.543557546038,178.795705555747
1,0,0,1,1,1,"impact potential/hnc/ctuh",855.852125024026,884.715468823196,894.283621719759,906.055423900825,934.552798630157
1,0,0,1,1,1,"impact potential/hrsp/kg pm2.5 eq",1104678760.85424,1121138242.78835,1130344318.66981,1138534461.0611,1155516854.18535
1,0,0,1,1,1,"impact potential/htox/ctuh",1019.9116820016,1054.60447391092,1065.87645158576,1079.13507556257,1113.5224811752
1,0,0,1,1,1,"impact potential/ozon/kg cfc11 eq",282663.689951458,290606.955138666,295239.874664786,300353.341592746,309966.363259258
1,0,0,1,1,1,"impact potential/smog/kg o3 eq",37265818981.8609,38459688599.3361,39009131086.0672,39627942170.7863,40797890607.4967
1,0,0,1,1,1,"resource use/enrg/mj",8945949712643.25,9329816148872.25,9542178278508.44,9748279453101.26,10173862354083.7
1,0,0,1,1,1,"resource use/land/m2*yr",3074787422373.29,3129634020267.02,3169003423508.18,3210775501094.94,3251304047273.21
1,0,0,1,1,1,"resource use/mine/kg",116887346801.757,121070906459.717,123242602168.689,125221411946.208,130034761374.932
1,0,0,1,1,1,"resource use/nren/mj",7683350496349.64,8014670022561.91,8243204080423.78,8408708886503.75,8787310204253.52
1,0,0,1,1,1,"resource use/ren/mj",1265569132841.6,1297215610991.64,1316416462451.21,1337609683681.45,1374918690997.62
1,0,0,1,1,1,"resource use/watr/m3",111563418792.74,114267214127.929,114909598465.594,115911432837.512,118102308832.56
1,0,1,0,0,0,"chemical releases/haps/kg",154288293.622416,158195066.285449,160310109.225924,163216851.844938,168150583.395724
1,0,1,0,0,0,"chemical releases/metl/kg",1361120.74666419,1401070.54114356,1428776.32596471,1454201.66155321,1492156.30166017
1,0,1,0,0,0,"chemical releases/pest/kg",80665314.6481161,80888655.2752124,81033703.0412802,81184170.305918,81461537.8085195
1,0,1,0,0,0,"economic & social/jobs/jobs",25301801.0591788,25901204.7972407,26286068.8223508,26642572.1674037,27085916.3952416
1,0,1,0,0,0,"economic & social/vadd/$",1695679888771.82,1759687868563.73,1791273375699.1,1829512166325.85,1899459078633.13
1,0,1,0,0,0,"impact potential/acid/kg so2 eq",6288596187.65632,6344177711.88448,6375911217.64519,6405150982.80743,6470738611.69998
1,0,1,0,0,0,"impact potential/etox/ctue",2539444854174.68,2546248102288.91,2550329420225.32,2555410659023.94,2565808430590.26
1,0,1,0,0,0,"impact potential/eutr/kg n eq",2864108467.45004,2884326731.80204,2899171341.70567,2908019428.01486,2936200945.07502
1,0,1,0,0,0,"impact potential/gcc/kg co2 eq",1047323074400.21,1061191729426.24,1069197765150.39,1078165770110.87,1095321089223.05
1,0,1,0,0,0,"impact potential/hc/ctuh",181.824749872674,186.536571298672,188.977502948691,191.298663879035,196.402816192362
1,0,1,0,0,0,"impact potential/hnc/ctuh",963.093554440922,987.906530428774,1001.35475477426,1011.54958687116,1037.56391788219
1,0,1,0,0,0,"impact potential/hrsp/kg pm2.5 eq",1237353676.94382,1244645950.59715,1249011313.58552,1252720504.7603,1264641196.43849
1,0,1,0,0,0,"impact potential/htox/ctuh",1144.9505668408,1174.51572022441,1190.68020075372,1202.65090087751,1233.93725653717
1,0,1,0,0,0,"impact potential/ozon/kg cfc11 eq",341476.321627403,344632.964604796,345894.534677239,347571.075889034,351027.961560109
1,0,1,0,0,0,"impact potential/smog/kg o3 eq",41562554301.4811,42676667462.8293,43146923643.965,43707720294.3441,45188736064.2377
1,0,1,0,0,0,"resource use/enrg/mj",10130396440442.4,10501739542099.9,10691222535177.9,10908919347589.4,11221333372989
1,0,1,0,0,0,"resource use/land/m2*yr",3402985443642.94,3425281421347.71,3441552964579.48,3452468161664.98,3479190701727.86
1,0,1,0,0,0,"resource use/mine/kg",131001190219.022,135199822849.785,137204553196.793,139429888235.533,143090920088.082
1,0,1,0,0,0,"resource use/nren/mj",8682379934070.24,9016838313276.76,9196627356012.92,9399762038523.79,9690274341704.64
1,0,1,0,0,0,"resource use/ren/mj",1453254614371.77,1478632251287.14,1492069503600.19,1512791111615.8,1541639592121.6
1,0,1,0,0,0,"resource use/watr/m3",127702344527.722,128636526720.166,129128498329.054,129794333257.969,131364555978.098
1,0,1,0,0,1,"chemical releases/haps/kg",146806567.1827,151771273.000396,154087766.713944,156380307.101726,162369262.302266
1,0,1,0,0,1,"chemical releases/metl/kg",1240243.92195374,1287602.51736136,1317285.10258974,1338652.05756576,1391416.4716663
1,0,1,0,0,1,"chemical releases/pest/kg",69101139.0200352,70781920.9795453,71627486.2941285,72299928.3585276,73835385.8861912
1,0,1,0,0,1,"economic & social/jobs/jobs",24661070.3523741,25361416.9792728,25667395.0770323,26019799.0914894,26454553.6518765
1,0,1,0,0,1,"economic & social/vadd/$",1647281276774.85,1712043978871.65,1741500214573.76,1775628408797.2,1852349198895.9
1,0,1,0,0,1,"impact potential/acid/kg so2 eq",5898572139.45115,5998951460.53532,6038167122.03523,6087259843.4125,6177617857.79393
1,0,1,0,0,1,"impact potential/etox/ctue",2182323357719.58,2234621513581.81,2256959743846.92,2278215915438.27,2329666105025.96
1,0,1,0,0,1,"impact potential/eutr/kg n eq",2648482350.7242,2691132467.06213,2710700388.20428,2729662224.93731,2770843845.55809
1,0,1,0,0,1,"impact potential/gcc/kg co2 eq",993919629579.947,1017120608312.52,1024063825478.27,1032564484373.22,1052315725287.26
1,0,1,0,0,1,"impact potential/hc/ctuh",172.873252814956,178.405799208635,180.278925943734,182.557957228977,187.796451244704
1,0,1,0,0,1,"impact potential/hnc/ctuh",896.581364605217,927.034529236061,936.81210860071,947.407506080107,977.911079939643
1,0,1,0,0,1,"impact potential/hrsp/kg pm2.5 eq",1145321584.74844,1163526758.4707,1171114849.50985,1178524425.6731,1196782311.48693
1,0,1,0,0,1,"impact potential/htox/ctuh",1069.77645869624,1105.6702963591,1117.66584779958,1129.83534332407,1165.36567255492
1,0,1,0,0,1,"impact potential/ozon/kg cfc11 eq",290176.553840091,297637.265181661,302493.472496153,307296.016621308,317576.951957502
1,0,1,0,0,1,"impact potential/smog/kg o3 eq",39601375620.7478,40798063792.4929,41302320897.6772,41805157202.0982,43019435903.9376
1,0,1,0,0,1,"resource use/enrg/mj",9759183052919.1,10136658375903.3,10340402273128.3,10537003623142.2,10896219957829
1,0,1,0,0,1,"resource use/land/m2*yr",3151116131388.35,3208510690657.92,3239562096391.67,3284329165121.99,3323885138378.66
1,0,1,0,0,1,"resource use/mine/kg",124487413120.184,128896718605.421,130946392505.198,132943869309.27,137196243406.033
1,0,1,0,0,1,"resource use/nren/mj",8364328423232.75,8698861401978.89,8899348294646.54,9079179775840.32,9392157400905.2
1,0,1,0,0,1,"resource use/ren/mj",1397027984807.65,1430868591625.9,1447115628673.35,1464191602302.33,1496437310561.29
1,0,1,0,0,1,"resource use/watr/m3",116367775568.977,118863751929.955,119376025038.807,120280468266.811,122305288993.162
1,0,1,0,1,0,"chemical releases/haps/kg",154194138.497113,158080691.323824,160176564.931743,163091548.713741,167998765.514216
1,0,1,0,1,0,"chemical releases/metl/kg",1360655.15306264,1400638.885844,1428153.3372508,1453524.36867244,1491380.64145419
1,0,1,0,1,0,"chemical releases/pest/kg",80657046.7460661,80882035.0612556,81025971.3779543,81170623.7719763,81449238.7303797
1,0,1,0,1,0,"economic & social/jobs/jobs",25279647.2872794,25874375.2283866,26252658.7882772,26607708.0432872,27044756.4279801
1,0,1,0,1,0,"economic & social/vadd/$",1694437507110.09,1758395859362.83,1789863975500.86,1827866483082.32,1898012785448.09
1,0,1,0,1,0,"impact potential/acid/kg so2 eq",6286713685.57318,6341762056.5768,6373212192.37676,6402288174.78271,6467103409.70553
1,0,1,0,1,0,"impact potential/etox/ctue",2539209231305.19,2545974141378.34,2550047575644.78,2555062299694.61,2565405634835.83
1,0,1,0,1,0,"impact potential/eutr/kg n eq",2863212998.11663,2882984651.09505,2898058483.61134,2906693372.82172,2934849233.76944
1,0,1,0,1,0,"impact potential/gcc/kg co2 eq",1046798411302.69,1060678515045.82,1068450374336.53,1077561091921.4,1094326772603.88
1,0,1,0,1,0,"impact potential/hc/ctuh",181.74856879792,186.420461303324,188.771025204384,191.085260460277,196.24385425075
1,0,1,0,1,0,"impact potential/hnc/ctuh",962.645864674062,987.057128032622,1000.45396732393,1010.76977150497,1036.570962232
1,0,1,0,1,0,"impact potential/hrsp/kg pm2.5 eq",1237073222.02978,1244245745.22752,1248654774.36368,1252285624.75807,1264102920.39925
1,0,1,0,1,0,"impact potential/htox/ctuh",1144.42654408485,1173.52218567374,1189.62796740978,1201.57845594338,1232.79548642013
1,0,1,0,1,0,"impact potential/ozon/kg cfc11 eq",341392.428750557,344534.133847632,345763.796335497,347341.289219759,350839.18145837
1,0,1,0,1,0,"impact potential/smog/kg o3 eq",41540535603.9369,42651329128.5794,43113438928.4814,43676804961.7216,45151398112.9481
1,0,1,0,1,0,"resource use/enrg/mj",10122934817915.5,10493322516570.4,10675367163563.1,10890729457332.4,11201988091486.6
1,0,1,0,1,0,"resource use/land/m2*yr",3402113347559.36,3424027196917.73,3440292081159.33,3450974901402.14,3477846930567.74
1,0,1,0,1,0,"resource use/mine/kg",130912856813.523,135096194511.258,137014121856.449,139252405831.804,142868932250.634
1,0,1,0,1,0,"resource use/nren/mj",8675771729704.99,9006968026191.67,9183259695068.58,9384260631601.29,9672454020374.47
1,0,1,0,1,0,"resource use/ren/mj",1452298310676.13,1477474288653.2,1490450862172.42,1511248076429.84,1539775609001.61
1,0,1,0,1,0,"resource use/watr/m3",127654837804.951,128576673334.226,129080774648.836,129732692340.687,131303450177.446
1,0,1,0,1,1,"chemical releases/haps/kg",146704774.085586,151668100.99354,153995095.58445,156252993.535029,162191018.765409
1,0,1,0,1,1,"chemical releases/metl/kg",1239566.50444681,1287167.4576541,1316402.0249132,1337757.00428893,1390376.6477642
1,0,1,0,1,1,"chemical releases/pest/kg",69092423.0418644,70774035.3431696,71617938.1431879,72290953.071507,73825950.2520346
1,0,1,0,1,1,"economic & social/jobs/jobs",24632589.5616745,25326038.721758,25628108.3864403,25971052.1216958,26424984.184639
1,0,1,0,1,1,"economic & social/vadd/$",1646038318100.54,1710642187436.98,1739961884976.48,1773645629325.11,1850086503476.37
1,0,1,0,1,1,"impact potential/acid/kg so2 eq",5896655271.13968,5995646010.59496,6035810538.76215,6085181091.01612,6172929495.30111
1,0,1,0,1,1,"impact potential/etox/ctue",2182049006904.47,2234379258143.76,2256693453832.18,2277896140220.01,2329270136323.57
1,0,1,0,1,1,"impact potential/eutr/kg n eq",2647223999.41608,2689860531.89086,2709526562.28376,2728572568.76716,2769826685.05734
1,0,1,0,1,1,"impact potential/gcc/kg co2 eq",993318330584.617,1016481156237.8,1023187403914.92,1031795175021.82,1051405446427.56
1,0,1,0,1,1,"impact potential/hc/ctuh",172.789258295603,178.310293262138,180.174563527814,182.387911628411,187.674124302064
1,0,1,0,1,1,"impact potential/hnc/ctuh",895.992847335611,926.48950002072,935.976932756682,945.999895736705,976.906424760328
1,0,1,0,1,1,"impact potential/hrsp/kg pm2.5 eq",1144960424.80475,1163213583.02824,1170607832.07628,1178089365.19398,1196282011.41334
1,0,1,0,1,1,"impact potential/htox/ctuh",1069.08747364835,1104.89884731877,1116.52537435567,1128.23074334438,1164.19236207918
1,0,1,0,1,1,"impact potential/ozon/kg cfc11 eq",290062.981434698,297528.12880702,302379.409285265,307174.362254182,317411.925055176
1,0,1,0,1,1,"impact potential/smog/kg o3 eq",39579515539.7329,40754562245.9651,41270127213.5698,41764221023.1601,42983818749.9681
1,0,1,0,1,1,"resource use/enrg/mj",9750964260172.85,10127328427543.7,10326572671960.3,10519693930529.5,10882291108207.8
1,0,1,0,1,1,"resource use/land/m2*yr",3150048263403,3207473436243.6,3238288000052.4,3283279870467.76,3322420471601.47
1,0,1,0,1,1,"resource use/mine/kg",124398269337.182,128776033832.598,130783796155.366,132674693836.383,136990326061.18
1,0,1,0,1,1,"resource use/nren/mj",8357583173378.28,8690570390876.21,8885349331876.11,9061711193680.79,9379278845981.05
1,0,1,0,1,1,"resource use/ren/mj",1395851225850.18,1429835140786.21,1445573910526.28,1462749408469.84,1494908666789.02
1,0,1,0,1,1,"resource use/watr/m3",116336551504.795,118813385834.671,119335066672.184,120239349736.972,122245457587.829
1,0,1,1,0,0,"chemical releases/haps/kg",143934868.525789,148281185.108394,150461015.480509,153239727.078531,158270472.871071
